case_name,mass_eV,A_unit,phi_amp_max,A_tau_eff,L,Claa_limit,patchy_power_if_phi_amp_max,patchy_budget_fraction,template_scale_limit,genuine_shape_toy
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,19,1.6534698176788385e-06,7.738586783606387e+16,4.680210488794958e+22,2.136656038001137e-23,3.934214113856293e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,20,1.4959965017094253e-06,7.958727178192158e+16,5.320017238742194e+22,1.8796931572282443e-23,3.37289128404238e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,21,1.3599968197358411e-06,8.184311457736869e+16,6.017890144277358e+22,1.6617119555612666e-23,2.913443658452026e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,22,1.2417362267153333e-06,8.415448171193221e+16,6.777162484382001e+22,1.4755437873955422e-23,2.5337705643213675e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,23,1.1382582078223888e-06,8.652247249509637e+16,7.601304510742182e+22,1.3155636622461283e-23,2.2172838031753493e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,24,1.0471975511965976e-06,8.894820000071546e+16,8.493927425544236e+22,1.177311683865637e-23,1.9513679782783737e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,25,9.66643893412244e-07,9.143279100287934e+16,9.458787421717675e+22,1.0572179661253074e-23,1.7263133237064544e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,26,8.950406420483741e-07,9.397738590303461e+16,1.0499789784736438e+23,9.524000199067811e-24,1.5345639682614562e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,27,8.311091676163474e-07,9.6583138648157e+16,1.1620993054999151e+23,8.60511657882643e-24,1.3701805020376467e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,28,7.737912939876337e-07,9.925121663977627e+16,1.2826613249717236e+23,7.796290264088574e-24,1.2284504942678497e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,29,7.222052077217915e-07,1.01982800633656e+17,1.4121028143145418e+23,7.081637327416678e-24,1.1056026738921632e-07
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,30,6.756113233526437e-07,1.0477908462992595e+17,1.5508781603891978e+23,6.447959778794272e-24,9.985947383062083e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,31,6.333856156431035e-07,1.0764127575347528e+17,1.6994587987948305e+23,5.884226206067185e-24,9.0495412156641e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,32,5.949986086344305e-07,1.1057059412440662e+17,1.8583336585975385e+23,5.381164977416852e-24,8.226573041252249e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,33,5.59998690479464e-07,1.1356827271836142e+17,2.0280096123283015e+23,4.930943097710113e-24,7.500374788405159e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,34,5.279987653092089e-07,1.1663555721652046e+17,2.2090119310831313e+23,4.526910814418626e-24,6.857132929923416e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,35,4.986655005698085e-07,1.1977370584509466e+17,2.401884744547863e+23,4.163397108333117e-24,6.285334050153959e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,36,4.717106086471161e-07,1.2298398920411402e+17,2.607191505758939e+23,3.835544868074068e-24,5.7753301442664336e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,37,4.4688373450779417e-07,1.262676900853341e+17,2.8255154604006255e+23,3.5391772369145395e-24,5.318995328790604e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,38,4.239666199176509e-07,1.2962610327907392e+17,3.057460120427684e+23,3.270688612808849e-24,4.909452894428457e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,39,4.0276828892176834e-07,1.330605353698105e+17,3.303649741791254e+23,3.026955271165628e-24,4.540856892529949e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,40,3.8312105531582843e-07,1.3657230452034867e+17,3.5647298060338756e+23,2.805261701201982e-24,4.208216297614285e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,41,3.648771955388842e-07,1.4016274024439998e+17,3.841367505508113e+23,2.603239597789345e-24,3.907252632031634e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,42,3.4790616318823846e-07,1.4383318316739474e+17,4.1342522319609556e+23,2.4188171013592963e-24,3.634284056011669e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,43,3.3209224667968216e-07,1.4758498477536938e+17,4.444096068214495e+23,2.2501763792918413e-24,3.386130514831861e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,44,3.1733259127169627e-07,1.5141950715176096e+17,4.7716342826607885e+23,2.0957180302644103e-24,3.1600357354630874e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,45,3.0353552208597034e-07,1.553381227019593e+17,5.117625826276863e+23,1.9540310955627494e-24,2.9536027788756547e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,46,2.9061911689082266e-07,1.5934221386545792e+17,5.482853831852991e+23,1.8238676985887092e-24,2.7647405543580594e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,47,2.7850998702037175e-07,1.6343317281546272e+17,5.868126115115158e+23,1.7041215208790306e-24,2.591619242070822e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,48,2.6714223244811166e-07,1.6761240114581123e+17,6.27427567740969e+23,1.5938094712676798e-24,2.4326329888451983e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,49,2.564565431501872e-07,1.7188130954507024e+17,6.702161209605494e+23,1.4920560230136012e-24,2.2863685689727346e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,50,2.463994238109642e-07,1.762413174576751e+17,7.15266759685632e+23,1.3980797883568803e-24,2.1515789580554544e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,51,2.3692252289515786e-07,1.8069385273199254e+17,7.626706423852854e+23,1.311181976104989e-24,2.0271609701321816e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,52,2.2798205033307642e-07,1.8524035125517994e+17,8.125216480181144e+23,1.2307364393787894e-24,1.9121362685203308e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,53,2.1953827069111064e-07,1.8988225657473357e+17,8.649164265391207e+23,1.1561810705820483e-24,1.8056351884227e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,54,2.1155506084779752e-07,1.94621019506618e+17,9.199544493366544e+23,1.0870103413501217e-24,1.7068829114554037e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,55,2.0399952296037619e-07,1.9945809772987462e+17,9.777380595572096e+23,1.022768818524741e-24,1.6151876143169143e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,56,1.968416449617665e-07,2.0439495536762218e+17,1.0383725222745563e+24,9.630455145418321e-25,1.5299302800557696e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,57,1.900540020320504e-07,2.0943306255435645e+17,1.1019660744583426e+24,9.07468953154059e-25,1.4505559140777954e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,58,1.8361149348859105e-07,2.1457389498948016e+17,1.1686299746960721e+24,8.557028500488976e-25,1.3765659507144747e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,59,1.774911103723047e-07,2.198189334769856e+17,1.2384785526209975e+24,8.074423233924365e-25,1.3075116718514807e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,60,1.7167172970436028e-07,2.251696634512342e+17,1.311629257997248e+24,7.6241056220941515e-25,1.2429884883638509e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,61,1.6613393197196156e-07,2.3062757448877517e+17,1.388202709412176e+24,7.203558912685327e-25,1.18263095916554e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,62,1.6085983889348658e-07,2.3619415980616253e+17,1.4683227425246807e+24,6.810491801554257e-25,1.126108442543428e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,63,1.5583296892806513e-07,2.4187091574373046e+17,1.5521164578169705e+24,6.442815517892811e-25,1.0731212908961261e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,64,1.5103810834566313e-07,2.476593412353046e+17,1.6397142677960175e+24,6.098623520207127e-25,1.0233975136656578e-08
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,65,1.4646119597155213e-07,2.5356093726382688e+17,1.731249943589681e+24,5.776173473406953e-25,9.766898446409926e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,66,1.420892199724013e-07,2.595772063028915e+17,1.8268606608813143e+24,5.473871222984133e-25,9.327731593340163e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,67,1.379101252673307e-07,2.6570965174418662e+17,1.9266870451253963e+24,5.19025652105797e-25,8.91442196110566e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,68,1.3391273033204575e-07,2.7195977731086307e+17,2.0308732159856665e+24,4.92399029210033e-25,8.525095414692456e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,69,1.3008665232255872e-07,2.7832908645684154e+17,2.1395668309359334e+24,4.673843254349571e-25,8.158038455168346e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,70,1.264222395810782e-07,2.8481908175210038e+17,2.252919127962749e+24,4.438685737043175e-25,7.811682384692595e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,71,1.2291051070382602e-07,2.914312642539798e+17,2.3710849673079095e+24,4.217478554281348e-25,7.484589230572185e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,72,1.195430994516664e-07,2.98167132864563e+17,2.4942228721877646e+24,4.009264814105674e-25,7.1754392115565055e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,73,1.1631220487189163e-07,3.0502818367419315e+17,2.6224950684251643e+24,3.813162556681224e-25,6.8830195588511485e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,74,1.1321054607530786e-07,3.120159092912086e+17,2.7560675229289596e+24,3.6283581286762837e-25,6.606214529326468e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,75,1.1023132117858924e-07,3.1913179815798035e+17,2.895109980954913e+24,3.4541002123524288e-25,6.343996469774837e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,76,1.0736816997914535e-07,3.26377333853355e+17,3.03979600208096e+24,3.2896944377695993e-25,6.095417809395961e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,77,1.046151399796801e-07,3.337539943816116e+17,3.1903029948288385e+24,3.134498515096841e-25,5.8596038734314305e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,78,1.0196665542323249e-07,3.412632514480579e+17,3.346812249863235e+24,2.9879178314853615e-25,5.63574642442027e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,79,9.941748903765168e-08,3.489065697214052e+17,3.509508971698795e+24,2.8494014634644033e-25,5.4230978492353656e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,80,9.696273622190719e-08,3.566854060830627e+17,3.6785823088444913e+24,2.71843856149604e-25,5.220965920161628e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,81,9.459779143600701e-08,3.64601208863523e+17,3.854225382314199e+24,2.5945550682860385e-25,5.0287090670235365e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,82,9.231832658212733e-08,3.7265541706600134e+17,4.0366353124315273e+24,2.477310736791913e-25,4.845732104957169e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,83,9.012027118731478e-08,3.8084945957752704e+17,4.2260132438564494e+24,2.366296417678639e-25,4.671482369016291e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,84,8.799979421820149e-08,3.891847543676761e+17,4.422564368760522e+24,2.2611315893187606e-25,4.505446212543175e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,85,8.595328737591773e-08,3.976627076751681e+17,4.62649794807714e+24,2.1614621063770683e-25,4.347145831241842e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,86,8.397734973509203e-08,4.0628471318254464e+17,4.838027330752597e+24,2.0669581456135372e-25,4.196136379265476e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,87,8.206877360474903e-08,4.150521511791774e+17,5.057369970923506e+24,1.9773123298262358e-25,4.052003347457328e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,88,8.022453150127153e-08,4.239663877128516e+17,5.284747442945577e+24,1.8922380128777295e-25,3.9143601772387765e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,89,7.844176413457661e-08,4.3302877373019974e+17,5.520385454198671e+24,1.8114677105371767e-25,3.78284608658298e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,90,7.671776931843207e-08,4.422406442062564e+17,5.764513855592572e+24,1.734751663455241e-25,3.6571240871011833e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,91,7.50499917245531e-08,4.51603317263439e+17,6.017366649698029e+24,1.6618565199948106e-25,3.536879173548054e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,92,7.343601340789605e-08,4.611180932802527e+17,6.279181996427273e+24,1.592564127889556e-25,3.421816669062223e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,93,7.187354503751529e-08,4.7078625399005114e+17,6.550202216188424e+24,1.5266704248130863e-25,3.311660711232705e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,94,7.036041777356759e-08,4.8060906157017734e+17,6.830673790438017e+24,1.463984418930764e-25,3.20615286565114e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,95,6.889457573661827e-08,4.90587757721847e+17,7.12084735955626e+24,1.404327251388121e-25,3.1050508549991235e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,96,6.747406902039933e-08,5.0072356274112634e+17,7.420977717969601e+24,1.3475313334771778e-25,3.008127392951791e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,97,6.60970472036565e-08,5.110176745813909e+17,7.731323806445643e+24,1.2934395519254994e-25,2.915169113272445e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,98,6.476175332075434e-08,5.214712679076491e+17,8.052148701485696e+24,1.2419045363823082e-25,2.825975585445093e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,99,6.346651825433925e-08,5.320854931431441e+17,8.383719601740798e+24,1.1927879837397707e-25,2.7403584090570397e-09
nphi_3_Lcut_800,2.0309176209047306e-27,11050048439.7749,18124.866292836112,200280650500282.38,100,6.220975551662957e-08,5.428614755086425e+17,8.726307811377393e+24,1.1459600344331153e-25,2.6581403799146032e-09
nphi_1_no_cut,5.878016072274924e-27,13935403275.476799,14497.44448872209,202027735414180.88,2,0.00010471975511965977,4.813573780877604e+16,4.5966243669852874e+20,2.1755095047191197e-21,1.5000000000000002e-08
nphi_1_no_cut,5.878016072274924e-27,13935403275.476799,14497.44448872209,202027735414180.88,3,5.235987755982988e-05,4.9589290397857016e+16,9.470856829486088e+20,1.055870675699215e-21,1e-08
nphi_1_no_cut,5.878016072274924e-27,13935403275.476799,14497.44448872209,202027735414180.88,4,3.141592653589793e-05,5.108162742729512e+16,1.6259787012465112e+21,6.1501420604918e-22,7.500000000000001e-09
nphi_1_no_cut,5.878016072274924e-27,13935403275.476799,14497.44448872209,202027735414180.88,5,2.0943951023931954e-05,5.2613613130344424e+16,2.5121149810856894e+21,3.980709511822658e-22,6e-09
